new_cases_smoothed_per_million,new_tests_smoothed_per_thousand,people_fully_vaccinated_per_hundred,stringency_index,gdp_per_capita,human_development_index,diabetes_prevalence,life_expectancy,hospital_beds_per_thousand,temparature,rainfall,retail,grocery,transit,work,park,resident,median_age,Population_14,Population_65,Population_density,Mortality_rate_infant,Current health expenditure,Surface area,Unemployment,PM2.5,International migrant stock,houseshold_size,democracy,Asia,date2,location
422.245,4.084,17.24,85.19,26808.164,0.81,16.74,76.16,1.9,28.28666667,0.346666667,-52.17647059,-16.05882353,-68.11764706,-26.82352941,-41.23529412,24.05882353,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,55,Malaysia
437.691,4.151,17.83,85.19,26808.164,0.81,16.74,76.16,1.9,27.80666667,4.92,-44.52941176,-4.176470588,-58.11764706,-37.70588235,-30.17647059,25.70588235,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,56,Malaysia
454.04,4.404,18.46,85.19,26808.164,0.81,16.74,76.16,1.9,27.56,1.533333333,-44.11764706,-3.235294118,-55.88235294,-38.11764706,-30.23529412,25.64705882,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,57,Malaysia
477.664,4.465,19.09,85.19,26808.164,0.81,16.74,76.16,1.9,27.97333333,5.266666667,-43.47058824,-1.294117647,-55.94117647,-37.76470588,-30.94117647,26.11764706,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,58,Malaysia
495.691,4.484,19.76,85.19,26808.164,0.81,16.74,76.16,1.9,27.12666667,5.373333333,-44.64705882,-4.352941176,-58.58823529,-37.35294118,-33.94117647,27.41176471,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,59,Malaysia
501.213,4.476,20.38,85.19,26808.164,0.81,16.74,76.16,1.9,26.63333333,9.44,-48.47058824,-7.352941176,-63.82352941,-33.52941176,-40.17647059,28.11764706,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,60,Malaysia
509.425,4.468,21.01,85.19,26808.164,0.81,16.74,76.16,1.9,26.82,10.64,-49.94117647,-10.47058824,-65.35294118,-22.82352941,-46.29411765,25.58823529,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,61,Malaysia
509.882,4.411,21.58,85.19,26808.164,0.81,16.74,76.16,1.9,26.52,4.746666667,-50,-12.88235294,-67.47058824,-27.52941176,-42.52941176,24.23529412,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,62,Malaysia
515.322,4.399,22.34,85.19,26808.164,0.81,16.74,76.16,1.9,26.96666667,3.346666667,-42.17647059,-0.529411765,-57.17647059,-36.76470588,-30.17647059,25.11764706,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,63,Malaysia
519.628,4.468,23.11,85.19,26808.164,0.81,16.74,76.16,1.9,27.44666667,7.32,-41.82352941,0.176470588,-55.52941176,-37.41176471,-31.29411765,25.35294118,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,64,Malaysia
530.15,4.497,23.94,81.94,26808.164,0.81,16.74,76.16,1.9,27.17333333,5.693333333,-39.88235294,1.941176471,-54,-37,-29.88235294,25.47058824,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,65,Malaysia
545.082,4.475,24.86,81.94,26808.164,0.81,16.74,76.16,1.9,27.64,2.293333333,-39.76470588,2.352941176,-57.47058824,-36.41176471,-32.05882353,26.11764706,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,66,Malaysia
562.73,4.488,25.67,81.94,26808.164,0.81,16.74,76.16,1.9,27.30666667,0.68,-43.52941176,-0.058823529,-61.70588235,-31.41176471,-36.41176471,26.58823529,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,67,Malaysia
569.141,4.526,26.43,81.94,26808.164,0.81,16.74,76.16,1.9,27.40666667,4.786666667,-45.41176471,-4.470588235,-63.47058824,-22.29411765,-43.11764706,24.47058824,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,68,Malaysia
575.845,4.597,27.16,81.94,26808.164,0.81,16.74,76.16,1.9,26.63333333,5.666666667,-47,-9.764705882,-66.88235294,-26.64705882,-39.47058824,23.52941176,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,69,Malaysia
582.261,4.629,28.03,81.94,26808.164,0.81,16.74,76.16,1.9,27.17333333,6.106666667,-38.70588235,1.588235294,-56.47058824,-37.58823529,-26.88235294,24.58823529,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,70,Malaysia
594.839,4.516,28.64,81.94,26808.164,0.81,16.74,76.16,1.9,26.82,12.33333333,-41.88235294,5.058823529,-59.82352941,-58.58823529,-28.35294118,31.29411765,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,71,Malaysia
599.028,4.571,29.48,81.94,26808.164,0.81,16.74,76.16,1.9,26.62666667,9.346666667,-40.05882353,1.882352941,-54.05882353,-37.17647059,-30.64705882,24.88235294,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,72,Malaysia
603.7,4.688,30.49,81.94,26808.164,0.81,16.74,76.16,1.9,27.15333333,1.706666667,-41.23529412,0.352941176,-56.94117647,-36.64705882,-32.11764706,26.17647059,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,73,Malaysia
606.224,4.731,31.44,81.94,26808.164,0.81,16.74,76.16,1.9,26.80666667,9.866666667,-46.35294118,-4.235294118,-62.41176471,-31.35294118,-38.29411765,27.29411765,29.9,23.44811912,7.183683717,98.51163598,7.3,3.7562995,330345,4.55,16.03580871,8.289348916,4.565,0.284,1,74,Malaysia
4.152,3.798,59.6,52.78,36513.323,0.895,8.83,82.53,4.485,31.1,0,12,24,8,-13,50,1,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,25,Malta
4.982,3.991,60.04,52.78,36513.323,0.895,8.83,82.53,4.485,32,0,5,17,7,-1,37,-3,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,26,Malta
4.706,4.098,60.35,52.78,36513.323,0.895,8.83,82.53,4.485,30.7,0,2,7,2,-1,20,-2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,27,Malta
6.09,4.053,61.18,49.07,36513.323,0.895,8.83,82.53,4.485,29.85,0,34,27,11,-33,86,0,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,28,Malta
6.366,4.22,62.12,49.07,36513.323,0.895,8.83,82.53,4.485,30.05,0,8,-10,-5,-69,77,9,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,29,Malta
7.75,4.408,63.14,49.07,36513.323,0.895,8.83,82.53,4.485,32.9,0.2,17,21,9,-15,51,0,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,30,Malta
8.027,4.48,63.74,49.07,36513.323,0.895,8.83,82.53,4.485,31.15,0,20,19,8,-14,56,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,31,Malta
8.304,4.365,64.45,49.07,36513.323,0.895,8.83,82.53,4.485,28.7,0,14,24,9,-14,50,1,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,32,Malta
9.411,4.499,64.94,49.07,36513.323,0.895,8.83,82.53,4.485,28.75,0,9,19,11,2,44,-3,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,33,Malta
12.733,4.689,65.26,49.07,36513.323,0.895,8.83,82.53,4.485,28.6,0,9,10,9,3,30,-2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,34,Malta
14.394,4.945,65.96,43.52,36513.323,0.895,8.83,82.53,4.485,27.6,0,24,25,13,-14,69,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,35,Malta
15.778,5.009,66.22,43.52,36513.323,0.895,8.83,82.53,4.485,27.65,0,29,21,11,-9,48,1,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,36,Malta
21.314,5.042,66.78,43.52,36513.323,0.895,8.83,82.53,4.485,28.15,0,26,22,17,-15,69,1,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,37,Malta
35.431,5.08,67.18,43.52,36513.323,0.895,8.83,82.53,4.485,28.7,0,26,21,13,-15,74,1,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,38,Malta
60.343,5.131,67.65,43.52,36513.323,0.895,8.83,82.53,4.485,28.6,0,19,27,16,-16,68,1,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,39,Malta
88.576,5.222,67.81,43.52,36513.323,0.895,8.83,82.53,4.485,28.25,0,12,21,17,3,58,-4,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,40,Malta
113.212,5.307,67.88,43.52,36513.323,0.895,8.83,82.53,4.485,27.05,0,9,17,11,5,23,-3,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,41,Malta
159.438,5.419,68.09,43.52,36513.323,0.895,8.83,82.53,4.485,26.65,0,21,21,16,-18,77,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,42,Malta
199.02,5.662,68.31,43.52,36513.323,0.895,8.83,82.53,4.485,27.15,0,26,21,14,-14,61,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,43,Malta
252.443,6.131,68.58,47.22,36513.323,0.895,8.83,82.53,4.485,27.35,0.2,27,22,15,-15,78,1,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,44,Malta
298.669,6.396,68.78,47.22,36513.323,0.895,8.83,82.53,4.485,26.35,0,28,22,10,-15,75,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,45,Malta
337.144,6.667,68.96,47.22,36513.323,0.895,8.83,82.53,4.485,26.3,0,19,27,13,-17,63,1,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,46,Malta
363.994,7.001,69.22,47.22,36513.323,0.895,8.83,82.53,4.485,24.85,0,13,20,9,3,42,-2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,47,Malta
390.013,7.092,69.28,47.22,36513.323,0.895,8.83,82.53,4.485,24.65,0,10,12,3,5,12,0,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,48,Malta
380.879,7.413,69.57,47.22,36513.323,0.895,8.83,82.53,4.485,25.4,0,20,23,9,-18,69,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,49,Malta
398.317,7.617,69.92,47.22,36513.323,0.895,8.83,82.53,4.485,25.55,0,23,19,6,-15,50,3,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,50,Malta
393.058,7.559,70.32,47.22,36513.323,0.895,8.83,82.53,4.485,26.35,0,21,18,10,-16,72,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,51,Malta
377.557,7.745,70.7,47.22,36513.323,0.895,8.83,82.53,4.485,28.05,0,21,17,6,-15,71,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,52,Malta
360.118,7.679,71.42,47.22,36513.323,0.895,8.83,82.53,4.485,27.8,0,15,24,9,-17,60,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,53,Malta
350.43,7.555,71.58,47.22,36513.323,0.895,8.83,82.53,4.485,28.15,0,7,15,7,2,53,-3,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,54,Malta
331.608,7.543,71.73,47.22,36513.323,0.895,8.83,82.53,4.485,27.75,0,6,9,6,3,32,-3,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,55,Malta
317.214,7.355,72.04,47.22,36513.323,0.895,8.83,82.53,4.485,27.3,0,18,21,6,-18,71,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,56,Malta
296.454,7.34,72.42,47.22,36513.323,0.895,8.83,82.53,4.485,27.5,0,22,18,6,-13,52,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,57,Malta
266.56,7.309,72.73,47.22,36513.323,0.895,8.83,82.53,4.485,29.95,0,22,19,13,-15,75,1,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,58,Malta
246.907,7.167,73.44,47.22,36513.323,0.895,8.83,82.53,4.485,31.1,0,23,18,8,-14,65,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,59,Malta
230.022,7.183,73.81,47.22,36513.323,0.895,8.83,82.53,4.485,31.25,0,17,26,11,-16,62,1,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,60,Malta
208.708,7.059,74.07,47.22,36513.323,0.895,8.83,82.53,4.485,31.35,0,8,18,8,3,46,-3,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,61,Malta
195.699,7.024,74.18,47.22,36513.323,0.895,8.83,82.53,4.485,32.15,0,4,11,3,5,22,-2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,62,Malta
187.394,6.921,74.61,47.22,36513.323,0.895,8.83,82.53,4.485,31.95,0,19,22,9,-17,66,3,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,63,Malta
167.188,6.679,75.06,47.22,36513.323,0.895,8.83,82.53,4.485,30.2,0,25,21,8,-13,50,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,64,Malta
164.697,6.536,75.49,47.22,36513.323,0.895,8.83,82.53,4.485,30.5,0.2,25,21,11,-14,71,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,65,Malta
159.991,6.388,75.97,47.22,36513.323,0.895,8.83,82.53,4.485,30.3,0,26,18,10,-14,67,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,66,Malta
142.553,6.338,76.46,43.52,36513.323,0.895,8.83,82.53,4.485,30,0,20,27,13,-16,65,1,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,67,Malta
136.186,6.367,76.64,43.52,36513.323,0.895,8.83,82.53,4.485,28.5,0,11,18,13,4,52,-3,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,68,Malta
130.373,6.408,76.76,43.52,36513.323,0.895,8.83,82.53,4.485,28.45,0,8,10,9,7,28,-2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,69,Malta
128.159,6.367,77.14,43.52,36513.323,0.895,8.83,82.53,4.485,28.6,0,24,22,13,-20,79,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,70,Malta
123.177,6.35,77.46,43.52,36513.323,0.895,8.83,82.53,4.485,31.7,0,30,20,13,-16,66,2,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,71,Malta
124.561,6.382,77.77,43.52,36513.323,0.895,8.83,82.53,4.485,33.4,0,26,22,14,-19,83,3,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,72,Malta
117.087,6.427,78.09,43.52,36513.323,0.895,8.83,82.53,4.485,30.45,0,28,21,13,-19,80,3,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,73,Malta
131.757,6.452,78.32,43.52,36513.323,0.895,8.83,82.53,4.485,29.35,0,20,28,15,-23,77,3,42.4,14.37391149,21.32385747,1641.515625,6.1,8.96454525,320,4.09,13.90954337,9.898488069,2.76,0.612,0,74,Malta
29.189,0.131,14.31,44.44,17336.469,0.779,13.06,75.05,1.38,25.36891892,5.281081081,-8.212121212,18.93939394,-5.46875,-9.363636364,-20.78787879,6.212121212,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,25,Mexico
34.729,0.133,14.48,44.44,17336.469,0.779,13.06,75.05,1.38,24.73538462,3.656756757,-7.454545455,19.96969697,-2.4375,10.18181818,-17.93939394,2.181818182,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,26,Mexico
31.266,0.134,14.55,44.44,17336.469,0.779,13.06,75.05,1.38,23.92619048,1.057352941,-10,12.12121212,-3.34375,12.54545455,-24.51515152,3.060606061,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,27,Mexico
31.697,0.138,14.68,44.44,17336.469,0.779,13.06,75.05,1.38,24.26056338,7.379166667,-8.484848485,17.27272727,-5.545454545,-12.54545455,-23.57575758,3.272727273,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,28,Mexico
33.317,0.14,14.86,44.44,17336.469,0.779,13.06,75.05,1.38,24.34931507,6.436986301,-8.696969697,13.81818182,-6.878787879,-16.21212121,-24.39393939,5.666666667,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,29,Mexico
34.57,0.14,15.02,44.44,17336.469,0.779,13.06,75.05,1.38,23.86805556,9.833783784,0.606060606,26.45454545,-0.484848485,-13.57575758,-20.12121212,5.96969697,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,30,Mexico
35.382,0.14,15.11,44.44,17336.469,0.779,13.06,75.05,1.38,24.20945946,6.229333333,0.484848485,26.93939394,-0.242424242,-13.78787879,-19.90909091,6.333333333,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,31,Mexico
36.01,0.142,15.17,44.44,17336.469,0.779,13.06,75.05,1.38,24.85479452,3.64,-4.181818182,25.96969697,-3.4375,-7.727272727,-18.96969697,6.303030303,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,32,Mexico
37.341,0.143,NA,44.44,17336.469,0.779,13.06,75.05,1.38,24.7,3.117333333,-4.424242424,25.21212121,2.09375,11.51515152,-16.75757576,2.363636364,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,33,Mexico
37.59,0.144,15.22,44.44,17336.469,0.779,13.06,75.05,1.38,25.40746269,0.977464789,-4.515151515,19.81818182,1.25,15.33333333,-15.45454545,1.878787879,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,34,Mexico
37.748,0.149,15.31,44.44,17336.469,0.779,13.06,75.05,1.38,25.89861111,3.768918919,-2.151515152,25.12121212,1.272727273,-10.15151515,-15.3030303,5.363636364,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,35,Mexico
40.246,0.155,15.39,44.44,17336.469,0.779,13.06,75.05,1.38,25.57297297,5.15,-3.151515152,21.3030303,0.606060606,-13.33333333,-16.78787879,6.303030303,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,36,Mexico
42.881,0.165,15.63,44.44,17336.469,0.779,13.06,75.05,1.38,25.28219178,6.162162162,-1.787878788,23.45454545,1.272727273,-13.90909091,-17.15151515,6.242424242,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,37,Mexico
46.577,0.174,15.77,44.44,17336.469,0.779,13.06,75.05,1.38,25.23835616,4.686666667,-1.484848485,23.27272727,0.636363636,-14.12121212,-17.72727273,6.272727273,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,38,Mexico
50.391,0.185,15.83,44.44,17336.469,0.779,13.06,75.05,1.38,25.41388889,5.306756757,-5.727272727,23.75757576,-2.53125,-8.393939394,-18.3030303,6.060606061,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,39,Mexico
54.027,0.189,15.92,44.44,17336.469,0.779,13.06,75.05,1.38,25.32898551,2.097333333,-6.878787879,23.18181818,1.78125,11.21212121,-17.84848485,2.272727273,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,40,Mexico
55.308,0.192,15.94,44.44,17336.469,0.779,13.06,75.05,1.38,25.02686567,2.047142857,-8,16.87878788,0.09375,14.36363636,-18.45454545,2.454545455,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,41,Mexico
56.7,0.204,16.08,44.44,17336.469,0.779,13.06,75.05,1.38,24.78356164,4.069863014,-4.333333333,23.03030303,0.303030303,-11.75757576,-16.24242424,5.575757576,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,42,Mexico
60.152,0.217,16.2,44.44,17336.469,0.779,13.06,75.05,1.38,24.6084507,3.987837838,-2.939393939,21.84848485,1.818181818,-14.87878788,-16.54545455,6.121212121,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,43,Mexico
64.11,0.227,16.33,44.44,17336.469,0.779,13.06,75.05,1.38,24.39305556,4.428378378,1.181818182,27.15151515,3.151515152,-14.12121212,-14.48484848,5.848484848,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,44,Mexico
67.805,0.238,16.43,44.44,17336.469,0.779,13.06,75.05,1.38,25.03918919,4.414864865,4.757575758,31.81818182,4.575757576,-13.75757576,-13.18181818,5.363636364,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,45,Mexico
71.206,0.247,16.52,44.44,17336.469,0.779,13.06,75.05,1.38,25.21388889,2.578378378,-0.363636364,31.24242424,3.46875,-8.818181818,-13.93939394,5.272727273,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,46,Mexico
74.551,0.251,16.6,44.44,17336.469,0.779,13.06,75.05,1.38,25.33142857,3.885333333,-2.848484848,28.48484848,6.65625,10.87878788,-12.63636364,1.575757576,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,47,Mexico
75.273,0.254,16.66,44.44,17336.469,0.779,13.06,75.05,1.38,25.37826087,3.122222222,-3.727272727,21.78787879,7,14.63636364,-13.09090909,1.575757576,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,48,Mexico
77.722,0.264,NA,44.44,17336.469,0.779,13.06,75.05,1.38,25.58243243,3.332,-0.363636364,27.66666667,4.060606061,-13.27272727,-12.57575758,5.454545455,29.3,25.83526546,7.618103834,66.32513851,12.2,5.37147474,1964375,4.71,20.92111579,0.939364727,3.74,0.407,0,49,Mexico
